10.2	11.0	13.0	32.0	75.0	133.0	182.0	233.0	266.0	313.0	383.0	391.0	434.0
10.3	7.0	21.0	27.0	63.0	122.0	173.0	218.0	241.0	316.0	363.0	422.0	430.0
10.4	6.0	15.0	27.0	76.0	121.0	169.0	209.0	271.0	305.0	355.0	413.0	447.0
10.5	11.0	18.0	28.0	74.0	122.0	181.0	225.0	253.0	331.0	357.0	412.0	463.0
10.6	8.0	13.0	29.0	80.0	121.0	173.0	236.0	276.0	300.0	348.0	405.0	444.0
10.7	5.0	10.0	36.0	72.0	136.0	161.0	227.0	266.0	341.0	357.0	418.0	444.0
10.8	7.0	18.0	29.0	84.0	146.0	197.0	233.0	267.0	322.0	356.0	409.0	450.0
10.9	7.0	12.0	28.0	81.0	135.0	175.0	234.0	254.0	306.0	343.0	401.0	456.0
11.0	7.0	14.0	34.0	89.0	123.0	159.0	206.0	270.0	306.0	347.0	404.0	450.0
11.1	6.0	15.0	38.0	84.0	129.0	169.0	222.0	271.0	312.0	343.0	390.0	431.0
11.2	7.0	12.0	44.0	84.0	151.0	176.0	235.0	257.0	324.0	347.0	381.0	419.0
11.3	8.0	16.0	55.0	96.0	144.0	188.0	224.0	262.0	299.0	351.0	375.0	462.0
11.4	5.0	14.0	45.0	88.0	134.0	164.0	228.0	284.0	319.0	342.0	394.0	447.0
11.5	3.0	15.0	38.0	98.0	155.0	189.0	224.0	265.0	285.0	339.0	404.0	435.0
11.6	7.0	9.0	51.0	93.0	149.0	183.0	223.0	280.0	318.0	336.0	405.0	465.0
11.7	8.0	7.0	48.0	96.0	154.0	182.0	227.0	275.0	286.0	361.0	382.0	441.0
11.8	8.0	14.0	57.0	101.0	144.0	190.0	194.0	250.0	300.0	341.0	384.0	427.0
11.9	6.0	12.0	56.0	92.0	133.0	176.0	229.0	263.0	317.0	340.0	375.0	457.0
12.0	6.0	15.0	58.0	107.0	132.0	196.0	213.0	240.0	301.0	307.0	399.0	439.0
12.1	5.0	13.0	60.0	92.0	141.0	188.0	199.0	257.0	283.0	349.0	385.0	434.0
12.2	7.0	17.0	69.0	99.0	131.0	176.0	235.0	263.0	284.0	343.0	391.0	444.0
12.3	6.0	21.0	66.0	106.0	137.0	169.0	222.0	262.0	284.0	327.0	387.0	424.0
12.4	6.0	19.0	71.0	103.0	144.0	181.0	210.0	251.0	305.0	333.0	413.0	441.0
12.5	6.0	26.0	67.0	107.0	144.0	194.0	206.0	256.0	307.0	336.0	394.0	440.0
12.6	5.0	28.0	74.0	109.0	133.0	181.0	234.0	254.0	300.0	344.0	375.0	424.0
12.7	8.0	25.0	63.0	111.0	135.0	187.0	217.0	264.0	296.0	329.0	373.0	450.0
